Date,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus
11/18/2021,Union County,NM,42.4,1721,48.3,49.8,72.3,97.2,47.5,1919
11/18/2021,Carbon County,PA,58.9,37802,67,69.4,91.4,94.5,72.6,46319
11/18/2021,Lucas County,IA,42.6,3666,50.3,53.4,74.1,97.4,45.2,3879
11/18/2021,Lake County,MN,61.5,6549,70.2,71.9,83.6,94.4,64.4,6748
11/18/2021,Houston County,GA,36.9,58200,44.3,46.4,63.2,58.3,45.5,71474
11/18/2021,Randolph County,AR,36.6,6579,43.4,45.7,63.6,90.3,44.2,7895
11/18/2021,Perkins County,SD,30.3,867,35.3,37.6,55.5,96.3,33.9,970
11/18/2021,Gilchrist County,FL,33.5,6226,38.6,40,63.5,98.7,39.2,7259
11/18/2021,Ceiba Municipio,PR,67.3,7334,75.4,75.4,82.3,95.8,74.8,8107
11/18/2021,Wadena County,MN,45.5,6220,54.7,59.1,89.8,94.4,48.8,6611
11/18/2021,Horry County,SC,52.2,184701,58.8,60.7,84.9,93.9,60.2,211859
11/18/2021,DeKalb County,IL,50.8,53315,59,60.1,88.9,97.8,54.4,56945
11/18/2021,Baldwin County,GA,15.5,6974,17.6,16.8,15.7,58.3,16.8,7519
11/18/2021,Hillsborough County,FL,55.6,818730,65.2,66.7,84.7,98.7,65.9,961687
11/18/2021,Chilton County,AL,32,14197,37.9,39.8,61.8,92.6,39.3,17451
11/18/2021,Idaho County,ID,27.3,4557,,33.8,51.1,97.6,30.1,
11/18/2021,Gallatin County,MT,53.4,61121,61.6,63.1,87,95.7,63.2,71343
11/18/2021,Belknap County,NH,57.3,35100,64.6,66.7,84.5,94.1,76.7,46710
11/18/2021,Montgomery County,MD,78.3,823044,92.3,92.6,98.2,98.7,88.1,922871
11/18/2021,Warren County,MS,52.7,23914,62.2,64.1,84.9,98.3,59.4,26867
11/18/2021,Lampasas County,TX,42.6,9120,49.2,51.7,76.3,99.1,49.8,10657
11/18/2021,Latimer County,OK,31.4,3163,36.6,38.3,50,93.9,35.1,3516
11/18/2021,Bertie County,NC,46.1,8731,51.8,53.6,69.7,97.2,58.8,11111
11/18/2021,Coos County,NH,59.2,18693,65.8,67.4,81.2,94.1,75.7,23658
11/18/2021,Madison County,TN,50.2,49170,58.9,61.1,85,97.9,55.6,54316
11/18/2021,Kingsbury County,SD,60.7,2999,72.5,76.2,99.9,96.3,74.8,3688
11/18/2021,Grundy County,IA,57.7,7063,67.6,70.5,91.3,97.4,61.5,7450
11/18/2021,Grant Parish,LA,38.9,8706,45.2,47.7,68.6,96.7,42.8,9568
11/18/2021,Jefferson County,TX,45.7,114970,54.6,56.5,75.3,99.1,52.9,132988
11/18/2021,Humboldt County,CA,59.3,80388,67.6,68.6,84.7,97.4,67.4,89764
11/18/2021,Rockcastle County,KY,36,6016,41.6,43.9,61.3,93.9,40.8,6788
11/18/2021,Owsley County,KY,42.7,1887,50.3,52.3,70.4,93.9,47,2066
11/18/2021,Garrard County,KY,43.8,7731,51.2,53.8,75.4,93.9,49,8615
11/18/2021,Allen County,KY,36.3,7727,42.7,45.1,64.1,93.9,39.9,8491
11/18/2021,Lincoln County,MS,35.4,12093,41.8,43.4,67.1,98.3,40.7,13877
11/18/2021,Stark County,ND,33,10388,40.8,43.3,70.4,92.2,39.9,12454
11/18/2021,Barranquitas Municipio,PR,65.6,18175,73.5,73.3,62.4,95.8,78.5,21372
11/18/2021,Rockwall County,TX,52.6,55210,63.2,66.1,86.4,99.1,61.2,64079
11/18/2021,Gallatin County,KY,37.4,3316,44.3,46.2,74.7,93.9,41.3,3625
11/18/2021,Washington County,UT,46.2,82016,55.3,58.5,79.4,97.5,52.4,92821
11/18/2021,Swift County,MN,52.8,4890,62.3,65,86.8,94.4,56.4,5147
11/18/2021,Aleutians East Borough,AK,69.6,2324,73.4,72.1,45.9,96.7,79.1,2600
11/18/2021,Unknown County,SD,0,17467,0,0,0,96.3,0,23402
11/18/2021,Ripley County,MO,26.6,3530,31.4,33.4,54.8,91.2,31.2,4143
11/18/2021,Gloucester County,NJ,55.7,162469,64.5,66.2,76.8,93.6,66.4,191197
11/18/2021,Le Sueur County,MN,43.7,12629,51.5,53.7,75.7,94.4,46.5,13291
11/18/2021,Fulton County,OH,48.4,20391,57,60.1,85.4,98.6,51.6,21664
11/18/2021,Crawford County,IL,44.9,8379,51.7,53.8,82.9,97.8,48.8,9088
11/18/2021,Langlade County,WI,50.1,9620,57.2,60,84.3,96.8,52.8,10097
11/18/2021,Grant County,NM,62.9,16994,72.1,73.9,85.9,97.2,71.5,19088
11/18/2021,Cumberland County,ME,78.8,232344,89.3,89.9,99,96.5,86.6,250055
11/18/2021,Chesterfield County,SC,33.3,15219,38.8,40.8,59.9,93.9,39.1,17802
11/18/2021,Meade County,KS,36.8,1484,44.3,46.4,54.9,93.6,46.9,1890
11/18/2021,Rio Arriba County,NM,69.8,27175,82.3,83.2,88.6,97.2,81.5,31421
11/18/2021,Floyd County,TX,41.8,2389,50.4,54.8,76.4,99.1,46.4,2650
11/18/2021,Juana Diaz Municipio,PR,65.5,29252,73.4,73,67.5,95.8,74.4,32834
11/18/2021,Comerio Municipio,PR,61.3,11431,68.7,68.6,66.1,95.8,72.6,13317
11/18/2021,Venango County,PA,41,20785,46.7,48.5,66.5,94.5,49.3,24831
11/18/2021,Williamson County,TN,60,142932,71.7,75,97.3,97.9,66.3,155768
11/18/2021,Monroe County,AR,50.7,3395,59,59.8,68.5,90.3,61.9,4118
11/18/2021,Mayaguez Municipio,PR,71.9,51417,80.6,81.4,98.7,95.8,80.2,56965
11/18/2021,Chester County,SC,41.7,13430,48.7,51.1,75.1,93.9,47.4,15228
11/18/2021,Madison County,AL,54.8,204216,63.8,65.6,86.8,92.6,66.3,245736
11/18/2021,Dodge County,MN,54.3,11358,64.5,66.7,87,94.4,57.6,11755
11/18/2021,Hamblen County,TN,39.2,25439,46.1,48.6,68.9,97.9,44.2,28612
11/18/2021,Caledonia County,VT,32.8,9850,37.2,37.9,47.2,73.7,37.8,11150
11/18/2021,Hopkins County,KY,47,21009,55.2,57.8,80.9,93.9,51.6,22967
11/18/2021,Bourbon County,KY,51.4,10174,60.2,62.1,75.5,93.9,58.6,11520
11/18/2021,Washington County,FL,29.7,7566,34.1,36.1,64.4,98.7,36.6,9292
11/18/2021,Nowata County,OK,38.2,3848,44.8,47.2,67.2,93.9,49.6,4984
11/18/2021,Meriwether County,GA,25.3,5359,29.4,30.4,41.9,58.3,27.8,5878
11/18/2021,Pierce County,WA,57.5,520053,68.3,69.6,86.2,96.1,63.9,573860
11/18/2021,Borden County,TX,31.7,207,36.1,37.4,40.2,99.1,35.3,231
11/18/2021,McLeod County,MN,52.6,18862,61.3,64.4,88.3,94.4,56.2,20036
11/18/2021,Price County,WI,57.3,7654,64.4,66.8,89.6,96.8,60.8,8063
11/18/2021,Yavapai County,AZ,42,98645,46.7,48.4,65.1,97.7,51.6,120907
11/18/2021,Unknown County,FM,0,41746,0,0,0,0,0,47459
11/18/2021,Madison County,IN,48.3,62628,56.1,58.6,83.9,98.7,52.3,67329
11/18/2021,Vernon Parish,LA,47.3,22435,57.5,60.5,80.7,96.7,54.7,25759
11/18/2021,Lauderdale County,MS,46.5,34461,54.8,57.5,78.9,98.3,53.2,39385
11/18/2021,Fillmore County,MN,63,13265,75.1,78.2,99.9,94.4,67.5,14086
11/18/2021,Musselshell County,MT,31.8,1473,36,38.1,54.6,95.7,34.9,1615
11/18/2021,Jim Wells County,TX,49.3,19968,60.2,63,79.3,99.1,58.1,23463
11/18/2021,Bracken County,KY,42.9,3560,50.5,53.5,81.6,93.9,46.5,3844
11/18/2021,Johnson County,IL,45,5591,51,54,72,97.8,50.2,6231
11/18/2021,Jones County,NC,46.5,4382,52.7,54.3,73.7,97.2,54.6,5118
11/18/2021,Chautauqua County,KS,37.8,1230,43.5,46.3,56.8,93.6,42.4,1378
11/18/2021,Catawba County,NC,50.1,79869,58.2,60.2,85.2,97.2,62.7,99153
11/18/2021,Mecklenburg County,NC,55.9,620951,66.2,67.3,85.5,97.2,72.9,797488
11/18/2021,Fluvanna County,VA,57.6,15717,65.8,67.1,84.3,82.2,64.8,17390
11/18/2021,Lewis County,NY,47.7,12541,56.2,58.5,80.2,97.6,50,13082
11/18/2021,Custer County,SD,47,4221,51.5,53.6,68.5,96.3,54.5,4881
11/18/2021,Johnson County,NE,50.1,2539,56.9,59.1,75.6,89.8,0,
11/18/2021,Morgan County,AL,39.7,47529,46.7,49.4,74.5,92.6,46.9,56044
11/18/2021,Bandera County,TX,42.2,9754,47.2,48.9,64.7,99.1,48.7,11259
11/18/2021,Jo Daviess County,IL,71.6,15197,81,84.4,99.9,97.8,79.4,16792
11/18/2021,Todd County,MN,38.4,9462,45.8,48.4,69.1,94.4,40.7,9968
11/18/2021,Missaukee County,MI,44.3,6694,52.2,55.7,82.1,97.7,46.3,6991
11/18/2021,Buena Vista County,IA,61.9,12143,74.9,79.4,85.7,97.4,66.3,12975
11/18/2021,Amador County,CA,50.7,20147,56.2,57.6,81.4,97.4,73,28927
11/18/2021,Meeker County,MN,43.3,10060,51.2,54.2,80,94.4,46.1,10625
11/18/2021,Ponce Municipio,PR,78.1,103054,87.6,87.2,93.6,95.8,88.6,115853
11/18/2021,Van Buren County,MI,52.1,39423,61.3,63.7,83.6,97.7,54.3,41054
11/18/2021,Jones County,TX,40.3,8088,45.3,47.5,62.8,99.1,47.8,9599
11/18/2021,St. Clair County,MO,31.9,2998,36.4,38.6,53.4,91.2,35.9,3367
11/18/2021,Douglas County,NE,58.8,335762,71,72.2,90.1,89.8,63.7,356025
11/18/2021,Sabine Parish,LA,34.3,8196,40.3,43.3,64.2,96.7,39.7,9473
11/18/2021,Bremer County,IA,55.2,13843,64.5,66.9,90.5,97.4,59.3,14637
11/18/2021,Tom Green County,TX,47.5,56609,56.6,59.1,84.2,99.1,53.1,63333
11/18/2021,Hall County,GA,30.6,62507,36.4,37.2,44.9,58.3,33.8,68766
11/18/2021,Madison County,ID,44.5,17773,,60.8,88.3,97.6,52,
11/18/2021,Menominee County,WI,70.8,3227,91.7,92.6,99.5,96.8,77.1,3339
11/18/2021,Montcalm County,MI,39.1,25008,45.7,48.1,75.5,97.7,40.6,25936
11/18/2021,Laurens County,SC,35.4,23886,41.4,43.5,69.7,93.9,39.5,26528
11/18/2021,Rush County,KS,46.7,1419,53.7,57.2,78.4,93.6,51.7,1567
11/18/2021,Waldo County,ME,64.9,25769,73.4,75.1,94.3,96.5,71.4,28095
11/18/2021,Morgan County,WV,5.7,1017,6.4,6.7,7.6,60.3,12.1,2148
11/18/2021,King William County,VA,48.3,8282,56.6,58.9,85.8,82.2,53.2,9067
11/18/2021,Columbia County,AR,44,10328,51.1,52,73.4,90.3,52.8,12239
11/18/2021,Pocahontas County,WV,24,1983,27.2,28.4,42.7,60.3,34.8,2849
11/18/2021,Cass County,MN,51,15173,58.8,60.9,81.8,94.4,56.2,16489
11/18/2021,McCormick County,SC,55.9,5290,60,61.2,85.8,93.9,62,5859
11/18/2021,Canadian County,OK,52.3,77520,63.1,65.5,84.4,93.9,62.4,91644
11/18/2021,Brown County,IN,46.9,7085,52.6,54.7,72.4,98.7,50.4,7579
11/18/2021,Mille Lacs County,MN,52.6,13826,62.3,65.4,99.3,94.4,56.4,14719
11/18/2021,Leake County,MS,43.2,9842,50.9,54.3,76.5,98.3,49.5,11253
11/18/2021,Deuel County,SD,41.7,1815,49.3,52.3,72.7,96.3,46.5,2020
11/18/2021,Marinette County,WI,49.1,19832,55.8,58.5,85.1,96.8,52.8,21216
11/18/2021,Wright County,MN,48.9,67631,59.3,62.3,88.7,94.4,51.8,70606
11/18/2021,Johnston County,OK,38,4212,45,48.1,66.2,93.9,45.3,5012
11/18/2021,Wapello County,IA,45.6,15947,53.7,56.4,79.5,97.4,49,17050
11/18/2021,Daniels County,MT,38.8,656,45.1,47.5,59.8,95.7,41.8,706
11/18/2021,Eaton County,MI,52.8,58182,60.9,62.6,84.1,97.7,55.6,61252
11/18/2021,Bear Lake County,ID,40.3,2470,,55,88.8,97.6,44.4,
11/18/2021,Monroe County,AL,40,8301,46.1,48.3,62.6,92.6,50.3,10421
11/18/2021,Louisa County,IA,48.4,5337,56.4,59.4,81,97.4,51.7,5691
11/18/2021,Aroostook County,ME,62.9,42148,71.2,72.9,84.6,96.5,67.6,45001
11/18/2021,Jackson County,IN,48.8,21565,58.1,60.8,87.9,98.7,53.1,23438
11/18/2021,Unknown County,RI,0,55396,0,0,0,92.7,0,74523
11/18/2021,Yalobusha County,MS,60.5,7331,70.6,74.3,99.6,98.3,67.8,8203
11/18/2021,Okmulgee County,OK,39.3,15121,46.3,48.8,68.9,93.9,45,17274
11/18/2021,Deaf Smith County,TX,38.8,7200,48.9,52.2,74.3,99.1,44.3,8216
11/18/2021,New York County,NY,75.1,1222532,83.5,83.5,81.8,97.6,88.2,1428148
11/18/2021,Cocke County,TN,46.1,16605,53,55.9,78.7,97.9,51.5,18496
11/18/2021,Chenango County,NY,55.9,26412,64.6,66.8,83,97.6,59.8,28117
11/18/2021,Columbia County,OR,55.9,29245,64.4,66.5,87.5,97.8,62.3,32363
11/18/2021,Berrien County,MI,51.8,79398,60.2,62.6,82.5,97.7,56.2,86221
11/18/2021,Starke County,IN,34,7828,39.8,42.5,68.2,98.7,37,8483
11/18/2021,Paulding County,GA,20.9,35194,25,25.4,43.4,58.3,22.6,37837
11/18/2021,Copiah County,MS,48.9,13737,57.3,59,79.1,98.3,55.4,15501
11/18/2021,Prentiss County,MS,39.6,9938,46.5,49.3,78.1,98.3,44.3,11119
11/18/2021,Bethel Census Area,AK,59,10839,78.1,79.3,85.8,96.7,66.5,11703
11/18/2021,Unknown County,PW,0,15780,0,0,0,0,0,18048
11/18/2021,Hennepin County,MN,66.4,840504,77.7,78.9,91.8,94.4,72.4,893796
11/18/2021,Lynchburg city,VA,30.4,24962,35,36,64.7,82.2,35.2,28865
11/18/2021,Orange County,NC,68.1,101139,77,77.1,96.6,97.2,91.3,130942
11/18/2021,Calumet County,WI,51.2,25630,59.7,62.4,88.1,96.8,54.4,26927
11/18/2021,Johnston County,NC,46.6,97645,55.6,57.8,78.9,97.2,57.7,119363
11/18/2021,Newton County,GA,18.7,20866,22.3,22.2,33.7,58.3,20.1,22291
11/18/2021,Quitman County,GA,12.4,286,14.1,14.7,18.4,58.3,15.3,351
11/18/2021,De Witt County,IL,48.3,7550,55.8,58.1,79.7,97.8,51.4,8022
11/18/2021,Christian County,KY,30.7,21618,38.2,40.2,70.6,93.9,34.7,
11/18/2021,Taylor County,TX,44.9,61967,54,56.4,79.7,99.1,51.9,71511
11/18/2021,Mora County,NM,59.2,2675,66.6,67.1,74.1,97.2,67.6,3035
11/18/2021,Calhoun County,WV,12.9,914,14.5,15,21.3,60.3,20.1,1425
11/18/2021,Ketchikan Gateway Borough,AK,58.9,8190,68.4,69.9,84,96.7,64.5,8818
11/18/2021,Wrangell City and Borough,AK,54.5,1364,62.7,64.7,67.9,96.7,57.1,1395
11/18/2021,Schley County,GA,19.2,1009,22.3,23.6,15.1,58.3,0,
11/18/2021,Salt Lake County,UT,60.3,700198,73.2,74.8,89.4,97.5,68.8,789796
11/18/2021,Wyoming County,NY,46.9,18680,53.2,54.7,78,97.6,50.2,19835
11/18/2021,Hudspeth County,TX,59,2881,68.7,69.1,61.4,99.1,66.4,3209
11/18/2021,Huron County,MI,50.9,15769,58.2,61.1,82.9,97.7,53,16414
11/18/2021,Benton County,IA,53.3,13659,62.6,65.5,81.6,97.4,57.1,14493
11/18/2021,Montague County,TX,32.4,6412,37.9,40.7,64.1,99.1,37.8,7495
11/18/2021,Cross County,AR,47.7,7833,56.3,58.2,73.7,90.3,54.6,8955
11/18/2021,Hardin County,OH,34.8,10904,40.9,43.6,77.6,98.6,37.3,11645
11/18/2021,Kent County,DE,49.2,88887,57.9,59.7,79.4,96.3,56.1,100799
11/18/2021,Smith County,TN,30.2,6092,35.3,37.8,61.1,97.9,34.3,6896
11/18/2021,Santa Fe County,NM,73.3,110270,82.3,83.7,94.8,97.2,87.3,129495
11/18/2021,Hopkins County,TX,36.1,13394,42.8,45.6,67.5,99.1,41.1,15226
11/18/2021,Washington County,AL,42.7,6965,49.4,52.6,78.1,92.6,51.5,8409
11/18/2021,Luce County,MI,41.8,2601,46.7,48.4,79.9,97.7,44.5,2775
11/18/2021,Guayama Municipio,PR,64.5,25439,72.3,72.2,70.8,95.8,72.1,28132
11/18/2021,Orange County,TX,33.3,27759,39.9,42.5,67.1,99.1,38.9,32444
11/18/2021,Dallas County,TX,54.1,1426441,65.5,67.4,82.2,99.1,63,1658012
11/18/2021,Lee County,AL,35.1,57808,40.8,42.3,62.1,92.6,41.3,67810
11/18/2021,Iowa County,IA,58.2,9426,68.8,71.6,93.5,97.4,62,9942
11/18/2021,Roosevelt County,NM,34.1,6314,40.8,42.5,56.4,97.2,41.3,7614
11/18/2021,Floyd County,IA,49.3,7710,57.9,60.8,80.8,97.4,52.6,8154
11/18/2021,Cass County,IA,54.1,6945,62.9,66.6,89.8,97.4,57.9,7382
11/18/2021,Daviess County,MO,29.6,2453,35.3,38,51.9,91.2,32.6,2690
11/18/2021,Pickens County,SC,42.9,54374,48.7,50.2,82.6,93.9,48.3,60860
11/18/2021,Canovanas Municipio,PR,68.9,30789,77.3,77.3,66.6,95.8,78.2,34730
11/18/2021,Stewart County,GA,19.5,1289,21,20.9,42.7,58.3,22.2,1467
11/18/2021,Hamilton County,TN,52.1,191484,60.4,61.9,79.9,97.9,59.2,215614
11/18/2021,Shelby County,TN,48.9,458022,58.7,60.7,80.2,97.9,59.6,554132
11/18/2021,Golden Valley County,ND,27.4,483,31.4,33.6,49,92.2,33.8,593
11/18/2021,Warren County,NC,50.4,9946,56.9,58.8,69.7,97.2,59.3,11639
11/18/2021,Conejos County,CO,44,3610,52.6,54.7,75,97.3,47.5,3877
11/18/2021,Presidio County,TX,80.8,5415,98.9,99.9,87.3,99.1,99.1,6486
11/18/2021,Steele County,ND,42.9,811,50.5,52.5,67.2,92.2,50.5,950
11/18/2021,Warren County,KY,34.9,46349,41.1,42,61.6,93.9,39.3,51689
11/18/2021,Clermont County,OH,51.7,106805,60.5,62.6,84.5,98.6,55.4,112908
11/18/2021,Thomas County,GA,25,11107,29.6,30,33.6,58.3,27.9,12355
11/18/2021,Medina County,OH,58.1,104457,67.4,69.6,89.6,98.6,61.6,109409
11/18/2021,Marshall County,IN,41.3,19100,49.1,51.6,75.5,98.7,45.2,20798
11/18/2021,Polk County,FL,51.5,373486,60.1,62.2,81.6,98.7,59.4,428044
11/18/2021,Eddy County,ND,48.5,1109,57.6,61.2,80.8,92.2,51.7,1179
11/18/2021,Red River Parish,LA,33,2787,39.1,40.9,57.7,96.7,37.3,3142
11/18/2021,Utah County,UT,47.7,303503,61.1,64.1,84.5,97.5,56.2,355534
11/18/2021,Haywood County,NC,52.3,32602,59.3,61.3,81.8,97.2,64.5,39839
11/18/2021,East Baton Rouge Parish,LA,51.1,224825,60.4,62.2,90.5,96.7,57.4,251461
11/18/2021,Ford County,IL,50.8,6588,59.4,61.4,87.2,97.8,54.9,7106
11/18/2021,Franklin County,KS,46.2,11810,54.6,57.3,83.5,93.6,52.1,13213
11/18/2021,Dimmit County,TX,56.8,5747,69.8,66.8,73.6,99.1,85.6,8632
11/18/2021,Amite County,MS,36.1,4434,41.6,43.2,57.6,98.3,40.7,5004
11/18/2021,Unknown County,SC,0,160981,0,0,0,93.9,0,191565
11/18/2021,Tunica County,MS,46,4426,57.4,58.8,85.1,98.3,52.5,5049
11/18/2021,Perry County,AR,47.9,5010,56.1,57.9,75.8,90.3,54.8,5691
11/18/2021,Kent County,MI,56.4,370512,67,68.9,85.9,97.7,58.4,383784
11/18/2021,Iowa County,WI,63.4,15001,73.8,76.3,95,96.8,68.4,15851
11/18/2021,Seminole County,OK,47.7,11575,56.7,59.6,80.7,93.9,55.8,13509
11/18/2021,Alachua County,FL,60.6,162930,69.1,69.7,95.5,98.7,68.7,183001
11/18/2021,Fulton County,IN,37.3,7460,44.1,47,72.8,98.7,40.6,8086
11/18/2021,Platte County,WY,37.5,3150,43.3,45.5,69.9,96.4,40.7,3406
11/18/2021,Athens County,OH,47.1,30767,51.9,52.4,84.7,98.6,50.5,32459
11/18/2021,Calhoun County,IL,42.2,2000,48.4,50.8,67.2,97.8,44.7,2110
11/18/2021,Quay County,NM,44.3,3653,51.4,54.3,69.1,97.2,51,4204
11/18/2021,Grayson County,VA,38.6,5996,43.2,44.9,57.9,82.2,43.6,6772
11/18/2021,Echols County,GA,15.7,630,19.1,20.1,20.6,58.3,18.5,734
11/18/2021,Portage County,OH,52.1,84595,58.9,60.4,87.4,98.6,55.5,88851
11/18/2021,Petersburg Census Area,AK,67.7,2211,78.9,79.8,90.7,96.7,74.2,2371
11/18/2021,Union County,IN,45.5,3212,52.4,55.4,86.5,98.7,49.8,3506
11/18/2021,York County,ME,73.2,151995,82.9,84.4,94.4,96.5,83,169398
11/18/2021,Lawrence County,PA,50.9,43543,58.4,60.9,78.4,94.5,61.9,52646
11/18/2021,Washington County,IA,52.7,11569,62.9,65.7,86.5,97.4,56.8,12343
11/18/2021,Webster Parish,LA,39.5,15153,46.4,48.6,71.7,96.7,44.4,17016
11/18/2021,Washington County,NY,60.5,37027,68.6,70.2,91.7,97.6,66.2,40229
11/18/2021,Unknown County,CO,0,96814,0,0,0,97.3,0,172629
11/18/2021,Gibson County,IN,43.6,14668,51.5,54.2,77.8,98.7,47.7,16002
11/18/2021,Patrick County,VA,37.2,6555,41.8,43.7,57.5,82.2,41.9,7356
11/18/2021,Cibola County,NM,61.7,16451,73.1,74.1,88.7,97.2,77.2,20486
11/18/2021,Russell County,KY,42.2,7557,49.8,52.4,71.7,93.9,46.8,8361
11/18/2021,Ware County,GA,24.2,8633,28.9,30.6,45.1,58.3,28,9987
11/18/2021,Webster County,KY,42.6,5514,50.5,53.3,78.1,93.9,48,6191
11/18/2021,McDonough County,IL,44.8,13302,50.3,51,82.8,97.8,48.3,14294
11/18/2021,Edmunds County,SD,41.7,1598,49.1,51.9,77.7,96.3,48.7,1861
11/18/2021,Sumner County,KS,39.7,9063,47,49.7,69.1,93.6,44.7,10166
11/18/2021,Washington County,OH,49.8,29815,57,59.1,80.6,98.6,53.6,32003
11/18/2021,Ocean County,NJ,49.8,302118,59.5,63.2,77.8,93.6,57.8,349812
11/18/2021,Routt County,CO,69.2,17741,77.7,78.1,89.8,97.3,77.2,19278
11/18/2021,Mineral County,NV,51.9,2338,60,62.9,79.8,94.9,60,2701
11/18/2021,Unknown County,TN,0,71165,0,0,0,97.9,0,91455
11/18/2021,Carter County,OK,39.8,19163,47.6,50.1,73.3,93.9,48.6,23284
11/18/2021,Montezuma County,CO,56.4,14771,65.7,67.8,78.4,97.3,67.3,17440
11/18/2021,Randolph County,IL,47.1,14967,53.8,56.1,80.9,97.8,50.8,16146
11/18/2021,Hormigueros Municipio,PR,73.3,11371,82.2,83.1,99.4,95.8,79.6,12256
11/18/2021,Adams County,IN,30.9,11060,39.4,43.5,74.6,98.7,33.4,11922
11/18/2021,Codington County,SD,49.7,13925,58.8,62.3,86.4,96.3,56.9,15892
11/18/2021,Jefferson County,KS,49.5,9423,57.6,60.5,83.5,93.6,55.6,10511
11/18/2021,Lewis County,WA,46.9,37871,54.7,56.5,72.7,96.1,51.6,41541
11/18/2021,Knox County,TN,55.1,259115,63.8,65.9,88.1,97.9,61.2,285203
11/18/2021,Pulaski County,KY,40.9,26559,47.7,50.2,72.8,93.9,47.1,30430
11/18/2021,Perry County,MS,33.8,4052,39.5,41.9,64.1,98.3,38.8,4631
11/18/2021,Seward County,KS,40.4,8667,51.6,55.3,73.2,93.6,54.6,11680
11/18/2021,Cotton County,OK,45.4,2570,52.9,55,77.1,93.9,53.7,3031
11/18/2021,McHenry County,ND,37.5,2154,44.7,47.4,75,92.2,41.5,2381
11/18/2021,Williams County,ND,27,10164,34.4,36.7,71.4,92.2,32.6,12196
11/18/2021,Lincoln Parish,LA,39,18249,45,46.7,81,96.7,44.1,20587
11/18/2021,Cumberland County,NJ,45,67246,53.4,55.2,65.3,93.6,56.8,84524
11/18/2021,Calhoun County,IA,55.2,5338,64.4,68.1,87.7,97.4,58.6,5654
11/18/2021,Amherst County,VA,44,13911,50.4,51.9,71.2,82.2,49.2,15479
11/18/2021,Johnson County,MO,37.2,20102,43.6,44.9,65.7,91.2,45.6,24509
11/18/2021,Rusk County,WI,37.9,5379,43.6,45.8,65,96.8,40.6,5735
11/18/2021,Somervell County,TX,40.9,3737,47.3,50,76,99.1,45.9,4185
11/18/2021,Giles County,VA,42.1,7041,48.4,50.9,66.1,82.2,47.7,7944
11/18/2021,Franklin County,NE,36,1071,41.6,43.1,51.5,89.8,0,
11/18/2021,Clearwater County,MN,39,3437,46.4,49.3,79.4,94.4,41.3,3635
11/18/2021,Mohave County,AZ,37.5,79595,42,43.9,59.3,97.7,45.3,95964
11/18/2021,Macon County,NC,54.6,19590,61.9,64.7,81.9,97.2,64.3,22966
11/18/2021,Neshoba County,MS,36.3,10574,44.1,45.9,63.5,98.3,43.1,12443
11/18/2021,Preston County,WV,32.9,10988,37.6,39.6,53.4,60.3,41.6,13864
11/18/2021,Coahoma County,MS,46.1,10210,56.7,58.6,81.2,98.3,52.3,11560
11/18/2021,Effingham County,GA,23.1,14870,28,28.9,49.7,58.3,26,16614
11/18/2021,Lyon County,KS,51.7,17170,60.5,61.8,86.1,93.6,57.2,18810
11/18/2021,Coos County,OR,53.5,34470,60.7,62.7,78,97.8,58.8,37707
11/18/2021,Darlington County,SC,44.2,29468,51.5,54.2,78.4,93.9,50.5,33547
11/18/2021,Walworth County,SD,43.5,2362,51.5,54.6,77.9,96.3,48,2608
11/18/2021,Union County,MS,36.4,10488,43.5,46.5,73.4,98.3,40.5,11636
11/18/2021,Hamilton County,NY,79.2,3499,85.9,88.9,99.9,97.6,87.5,3827
11/18/2021,Tillman County,OK,45.1,3269,52.9,56,77.3,93.9,53,3827
11/18/2021,Laramie County,WY,48.7,48409,57.5,59.7,83.7,96.4,56.5,56047
11/18/2021,Millard County,UT,39.3,5180,49.1,53.2,70.2,97.5,46.3,6102
11/18/2021,Moultrie County,IL,39.7,5751,47.2,51,77.7,97.8,42.7,6189
11/18/2021,Ness County,KS,48.5,1335,56.1,57.7,78.3,93.6,53.4,1467
11/18/2021,Waushara County,WI,41.2,10082,46.6,48.5,70.1,96.8,44.1,10704
11/18/2021,Henry County,IA,49.6,9902,57.7,60.6,82.1,97.4,53.8,10641
11/18/2021,Shelby County,OH,33,16040,39.2,42.3,69.8,98.6,34.9,16926
11/18/2021,Hitchcock County,NE,31.3,864,36.5,39.6,59,89.8,0,
11/18/2021,Furnas County,NE,40.3,1883,46.7,49.5,68.9,89.8,0,
11/18/2021,Dakota County,NE,57.8,11578,72.4,76.7,89.3,89.8,62,12381
11/18/2021,Prince of Wales-Hyder Census Area,AK,49.8,3087,58.1,58.8,71.3,96.7,55.6,3396
11/18/2021,Canyon County,ID,37.7,86702,,52.3,78.3,97.6,42.4,
11/18/2021,Polk County,IA,60.6,296863,72.6,74.2,93.8,97.4,67.3,323059
11/18/2021,Drew County,AR,43.9,8006,51.3,52.3,68.2,90.3,51.2,9277
11/18/2021,St. Clair County,AL,35.8,32057,42,44.3,67.8,92.6,42.9,38374
11/18/2021,Frontier County,NE,24.9,653,28.4,30.3,39.2,89.8,0,
